UIElement(text='', content_description='', class_name='android.widget.FrameLayout', bbox=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), bbox_pixels=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.widget.LinearLayout', bbox=BoundingBox(x_min=583, x_max=768, y_min=77, y_max=162), bbox_pixels=BoundingBox(x_min=583, x_max=768, y_min=77, y_max=162), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='com.sina.weibo:id/ll_container')
UIElement(text='For You', content_description='', class_name='android.widget.TextView', bbox=BoundingBox(x_min=583, x_max=744, y_min=88, y_max=151), bbox_pixels=BoundingBox(x_min=583, x_max=744, y_min=88, y_max=151), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='com.sina.weibo:id/tv_groupName')
UIElement(text='', content_description='', class_name='android.widget.FrameLayout', bbox=BoundingBox(x_min=880, x_max=959, y_min=63, y_max=177), bbox_pixels=BoundingBox(x_min=880, x_max=959, y_min=63, y_max=177), hint_text=None, is_checked=False, is_checkable=False, is_clickable=True, is_editable=None, is_enabled=True, is_focused=False, is_focusable=True, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='com.sina.weibo:id/rlredpacketSave')
UIElement(text='', content_description='', class_name='android.widget.TextView', bbox=BoundingBox(x_min=880, x_max=959, y_min=80, y_max=159), bbox_pixels=BoundingBox(x_min=880, x_max=959, y_min=80, y_max=159), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=True, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='com.sina.weibo:id/redpacketSave')
UIElement(text='', content_description='', class_name='android.widget.LinearLayout', bbox=BoundingBox(x_min=948, x_max=1080, y_min=63, y_max=177), bbox_pixels=BoundingBox(x_min=948, x_max=1080, y_min=63, y_max=177), hint_text=None, is_checked=False, is_checkable=False, is_clickable=True, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='com.sina.weibo:id/rltitleSave')
UIElement(text='', content_description='', class_name='android.widget.FrameLayout', bbox=BoundingBox(x_min=969, x_max=1048, y_min=63, y_max=177), bbox_pixels=BoundingBox(x_min=969, x_max=1048, y_min=63, y_max=177), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='com.sina.weibo:id/rightBtn_wrapper')
UIElement(text='', content_description='', class_name='android.widget.TextView', bbox=BoundingBox(x_min=969, x_max=1048, y_min=80, y_max=159), bbox_pixels=BoundingBox(x_min=969, x_max=1048, y_min=80, y_max=159), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='com.sina.weibo:id/titleSave')
UIElement(text='', content_description='', class_name='android.widget.FrameLayout', bbox=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), bbox_pixels=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='com.sina.weibo:id/video_root_view')
UIElement(text='', content_description='', class_name='android.widget.ImageView', bbox=BoundingBox(x_min=0, x_max=1080, y_min=2142, y_max=2143), bbox_pixels=BoundingBox(x_min=0, x_max=1080, y_min=2142, y_max=2143), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='com.sina.weibo:id/iv_bottom_shadow')
UIElement(text='', content_description='', class_name='android.widget.FrameLayout', bbox=BoundingBox(x_min=666, x_max=1054, y_min=1755, y_max=2143), bbox_pixels=BoundingBox(x_min=666, x_max=1054, y_min=1755, y_max=2143), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='com.sina.weibo:id/floating_window')
UIElement(text='', content_description='', class_name='android.widget.RelativeLayout', bbox=BoundingBox(x_min=833, x_max=1054, y_min=1894, y_max=2143), bbox_pixels=BoundingBox(x_min=833, x_max=1054, y_min=1894, y_max=2143), hint_text=None, is_checked=False, is_checkable=False, is_clickable=True, is_editable=None, is_enabled=True, is_focused=False, is_focusable=True, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='com.sina.weibo:id/root_rl')
UIElement(text='', content_description='', class_name='android.widget.FrameLayout', bbox=BoundingBox(x_min=0, x_max=1080, y_min=2143, y_max=2274), bbox_pixels=BoundingBox(x_min=0, x_max=1080, y_min=2143, y_max=2274), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.widget.LinearLayout', bbox=BoundingBox(x_min=0, x_max=1080, y_min=2143, y_max=2274), bbox_pixels=BoundingBox(x_min=0, x_max=1080, y_min=2143, y_max=2274), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='com.sina.weibo:id/main_radio')
UIElement(text='', content_description='', class_name='android.widget.FrameLayout', bbox=BoundingBox(x_min=0, x_max=216, y_min=2151, y_max=2266), bbox_pixels=BoundingBox(x_min=0, x_max=216, y_min=2151, y_max=2266), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='HOME', class_name='android.widget.FrameLayout', bbox=BoundingBox(x_min=0, x_max=216, y_min=2151, y_max=2266), bbox_pixels=BoundingBox(x_min=0, x_max=216, y_min=2151, y_max=2266), hint_text=None, is_checked=False, is_checkable=False, is_clickable=True, is_editable=None, is_enabled=True, is_focused=False, is_focusable=True, is_long_clickable=True, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.widget.FrameLayout', bbox=BoundingBox(x_min=216, x_max=432, y_min=2151, y_max=2266), bbox_pixels=BoundingBox(x_min=216, x_max=432, y_min=2151, y_max=2266), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='Super Group', class_name='android.widget.FrameLayout', bbox=BoundingBox(x_min=216, x_max=432, y_min=2151, y_max=2266), bbox_pixels=BoundingBox(x_min=216, x_max=432, y_min=2151, y_max=2266), hint_text=None, is_checked=False, is_checkable=False, is_clickable=True, is_editable=None, is_enabled=True, is_focused=False, is_focusable=True, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.widget.FrameLayout', bbox=BoundingBox(x_min=432, x_max=648, y_min=2151, y_max=2266), bbox_pixels=BoundingBox(x_min=432, x_max=648, y_min=2151, y_max=2266), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='Discover', class_name='android.widget.FrameLayout', bbox=BoundingBox(x_min=432, x_max=648, y_min=2151, y_max=2266), bbox_pixels=BoundingBox(x_min=432, x_max=648, y_min=2151, y_max=2266), hint_text=None, is_checked=False, is_checkable=False, is_clickable=True, is_editable=None, is_enabled=True, is_focused=False, is_focusable=True, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.widget.FrameLayout', bbox=BoundingBox(x_min=648, x_max=864, y_min=2151, y_max=2266), bbox_pixels=BoundingBox(x_min=648, x_max=864, y_min=2151, y_max=2266), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='Message', class_name='android.widget.FrameLayout', bbox=BoundingBox(x_min=648, x_max=864, y_min=2151, y_max=2266), bbox_pixels=BoundingBox(x_min=648, x_max=864, y_min=2151, y_max=2266), hint_text=None, is_checked=False, is_checkable=False, is_clickable=True, is_editable=None, is_enabled=True, is_focused=False, is_focusable=True, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.widget.FrameLayout', bbox=BoundingBox(x_min=864, x_max=1080, y_min=2151, y_max=2266), bbox_pixels=BoundingBox(x_min=864, x_max=1080, y_min=2151, y_max=2266), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='Me', class_name='android.widget.FrameLayout', bbox=BoundingBox(x_min=864, x_max=1080, y_min=2151, y_max=2266), bbox_pixels=BoundingBox(x_min=864, x_max=1080, y_min=2151, y_max=2266), hint_text=None, is_checked=False, is_checkable=False, is_clickable=True, is_editable=None, is_enabled=True, is_focused=False, is_focusable=True, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.view.View', bbox=BoundingBox(x_min=0, x_max=0, y_min=0, y_max=0), bbox_pixels=BoundingBox(x_min=0, x_max=0, y_min=0, y_max=0), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.sina.weibo', resource_name=None, tooltip=None, resource_id='android:id/navigationBarBackground')
